SNOW,SNWD,TMAX,TMIN,ADPT,ASLP,ASTP,AWBT,AWND,RHAV,RHMN,RHMX,WDF2,WDF5,WSF2,WSF5,Rain,year,month,day,dayofweek,month_sin,month_cos
0.0,0.0,233.0,100.0,-11.0,10122.0,9892.0,94.0,55.0,29.0,12.0,55.0,320.0,320.0,103.0,148.0,0,2020,5,22,4,0.49999999999999994,-0.8660254037844387
0.0,0.0,172.0,44.0,-44.0,10240.0,9993.0,44.0,31.0,40.0,19.0,79.0,20.0,10.0,72.0,94.0,0,2020,5,23,5,0.49999999999999994,-0.8660254037844387
0.0,0.0,222.0,17.0,-11.0,10244.0,10010.0,67.0,29.0,41.0,21.0,76.0,180.0,180.0,72.0,103.0,0,2020,5,24,6,0.49999999999999994,-0.8660254037844387
0.0,0.0,239.0,56.0,44.0,10210.0,9983.0,100.0,47.0,49.0,32.0,78.0,170.0,200.0,89.0,116.0,0,2020,5,25,0,0.49999999999999994,-0.8660254037844387
0.0,0.0,311.0,150.0,139.0,10186.0,9953.0,178.0,27.0,59.0,37.0,84.0,250.0,250.0,63.0,85.0,0,2020,5,26,1,0.49999999999999994,-0.8660254037844387
0.0,0.0,306.0,172.0,183.0,10193.0,9963.0,200.0,16.0,82.0,55.0,97.0,200.0,290.0,58.0,103.0,1,2020,5,27,2,0.49999999999999994,-0.8660254037844387
0.0,0.0,328.0,172.0,178.0,10146.0,9925.0,200.0,37.0,68.0,42.0,97.0,190.0,220.0,72.0,116.0,0,2020,5,28,3,0.49999999999999994,-0.8660254037844387
0.0,0.0,322.0,206.0,172.0,10075.0,9848.0,206.0,54.0,60.0,35.0,84.0,250.0,250.0,98.0,157.0,1,2020,5,29,4,0.49999999999999994,-0.8660254037844387
0.0,0.0,233.0,106.0,122.0,10047.0,9814.0,144.0,39.0,68.0,49.0,87.0,250.0,250.0,112.0,165.0,1,2020,5,30,5,0.49999999999999994,-0.8660254037844387
0.0,0.0,122.0,28.0,22.0,10119.0,9875.0,56.0,38.0,65.0,47.0,86.0,310.0,330.0,89.0,139.0,1,2020,5,31,6,0.49999999999999994,-0.8660254037844387
0.0,0.0,111.0,0.0,-28.0,10166.0,9929.0,28.0,35.0,53.0,38.0,75.0,340.0,320.0,76.0,112.0,0,2020,6,1,0,1.2246467991473532e-16,-1.0
0.0,0.0,167.0,-5.0,-33.0,10108.0,9885.0,39.0,38.0,44.0,24.0,79.0,330.0,360.0,89.0,143.0,0,2020,6,2,1,1.2246467991473532e-16,-1.0
0.0,0.0,211.0,39.0,0.0,10000.0,9776.0,72.0,21.0,43.0,24.0,77.0,240.0,250.0,89.0,112.0,0,2020,6,3,2,1.2246467991473532e-16,-1.0
0.0,0.0,233.0,78.0,61.0,10047.0,9810.0,111.0,36.0,52.0,30.0,86.0,250.0,250.0,98.0,139.0,0,2020,6,4,3,1.2246467991473532e-16,-1.0
0.0,0.0,283.0,83.0,89.0,10078.0,9851.0,133.0,30.0,55.0,28.0,86.0,330.0,220.0,98.0,139.0,0,2020,6,5,4,1.2246467991473532e-16,-1.0
0.0,0.0,167.0,94.0,111.0,10075.0,9848.0,122.0,24.0,85.0,75.0,90.0,50.0,40.0,58.0,76.0,1,2020,6,6,5,1.2246467991473532e-16,-1.0
0.0,0.0,172.0,89.0,67.0,10105.0,9871.0,94.0,30.0,71.0,52.0,90.0,360.0,360.0,67.0,94.0,1,2020,6,7,6,1.2246467991473532e-16,-1.0
0.0,0.0,206.0,100.0,33.0,10098.0,9871.0,94.0,42.0,46.0,30.0,66.0,330.0,300.0,89.0,130.0,0,2020,6,8,0,1.2246467991473532e-16,-1.0
0.0,0.0,206.0,83.0,11.0,10125.0,9888.0,83.0,26.0,44.0,25.0,71.0,360.0,360.0,89.0,107.0,0,2020,6,9,1,1.2246467991473532e-16,-1.0
0.0,0.0,222.0,61.0,33.0,10200.0,9966.0,94.0,51.0,48.0,33.0,80.0,180.0,180.0,103.0,161.0,0,2020,6,10,2,1.2246467991473532e-16,-1.0
0.0,0.0,194.0,94.0,117.0,10146.0,9915.0,133.0,55.0,82.0,40.0,90.0,170.0,180.0,103.0,139.0,1,2020,6,11,3,1.2246467991473532e-16,-1.0
0.0,0.0,256.0,94.0,100.0,10135.0,9902.0,133.0,36.0,61.0,39.0,87.0,250.0,250.0,94.0,134.0,1,2020,6,12,4,1.2246467991473532e-16,-1.0
0.0,0.0,167.0,67.0,44.0,10217.0,9973.0,83.0,21.0,62.0,48.0,85.0,340.0,350.0,58.0,76.0,0,2020,6,13,5,1.2246467991473532e-16,-1.0
0.0,0.0,189.0,83.0,50.0,10315.0,10075.0,94.0,28.0,56.0,43.0,71.0,80.0,70.0,58.0,76.0,0,2020,6,14,6,1.2246467991473532e-16,-1.0
0.0,0.0,239.0,89.0,50.0,10295.0,10064.0,106.0,10.0,49.0,26.0,80.0,340.0,350.0,45.0,76.0,0,2020,6,15,0,1.2246467991473532e-16,-1.0
0.0,0.0,289.0,67.0,67.0,10257.0,10030.0,122.0,17.0,47.0,22.0,86.0,250.0,250.0,63.0,89.0,0,2020,6,16,1,1.2246467991473532e-16,-1.0
0.0,0.0,306.0,122.0,89.0,10203.0,9980.0,150.0,30.0,44.0,24.0,77.0,240.0,250.0,76.0,103.0,0,2020,6,17,2,1.2246467991473532e-16,-1.0
0.0,0.0,350.0,150.0,133.0,10156.0,9932.0,183.0,25.0,47.0,29.0,68.0,240.0,230.0,76.0,107.0,0,2020,6,18,3,1.2246467991473532e-16,-1.0
0.0,0.0,356.0,183.0,111.0,10125.0,9898.0,178.0,30.0,39.0,19.0,63.0,240.0,240.0,76.0,98.0,0,2020,6,19,4,1.2246467991473532e-16,-1.0
0.0,0.0,339.0,167.0,139.0,10142.0,9909.0,183.0,23.0,53.0,30.0,76.0,100.0,90.0,72.0,89.0,0,2020,6,20,5,1.2246467991473532e-16,-1.0
0.0,0.0,294.0,139.0,150.0,10163.0,9936.0,178.0,32.0,69.0,49.0,87.0,150.0,140.0,72.0,89.0,0,2020,6,21,6,1.2246467991473532e-16,-1.0
0.0,0.0,300.0,178.0,172.0,10129.0,9909.0,194.0,30.0,68.0,50.0,90.0,180.0,170.0,63.0,81.0,0,2020,6,22,0,1.2246467991473532e-16,-1.0
0.0,0.0,333.0,183.0,178.0,10071.0,9848.0,206.0,28.0,63.0,41.0,84.0,180.0,190.0,67.0,89.0,0,2020,6,23,1,1.2246467991473532e-16,-1.0
0.0,0.0,300.0,189.0,178.0,10044.0,9817.0,194.0,46.0,76.0,51.0,90.0,170.0,170.0,98.0,134.0,1,2020,6,24,2,1.2246467991473532e-16,-1.0
0.0,0.0,267.0,150.0,111.0,10102.0,9868.0,150.0,37.0,57.0,33.0,90.0,240.0,220.0,94.0,125.0,0,2020,6,25,3,1.2246467991473532e-16,-1.0
0.0,0.0,283.0,128.0,117.0,10102.0,9875.0,156.0,27.0,61.0,33.0,84.0,200.0,180.0,76.0,116.0,1,2020,6,26,4,1.2246467991473532e-16,-1.0
0.0,0.0,272.0,139.0,133.0,10071.0,9844.0,161.0,26.0,68.0,42.0,87.0,250.0,250.0,94.0,125.0,1,2020,6,27,5,1.2246467991473532e-16,-1.0
0.0,0.0,278.0,161.0,144.0,10085.0,9851.0,172.0,17.0,67.0,44.0,87.0,50.0,30.0,54.0,76.0,0,2020,6,28,6,1.2246467991473532e-16,-1.0
0.0,0.0,228.0,167.0,144.0,10156.0,9919.0,161.0,39.0,73.0,63.0,84.0,50.0,60.0,81.0,103.0,1,2020,6,29,0,1.2246467991473532e-16,-1.0
0.0,0.0,250.0,161.0,150.0,10166.0,9939.0,167.0,32.0,71.0,58.0,84.0,80.0,10.0,63.0,85.0,0,2020,6,30,1,1.2246467991473532e-16,-1.0
0.0,0.0,294.0,167.0,156.0,10108.0,9888.0,183.0,19.0,65.0,44.0,87.0,180.0,280.0,40.0,54.0,0,2020,7,1,2,-0.4999999999999997,-0.8660254037844388
0.0,0.0,311.0,150.0,156.0,10071.0,9841.0,178.0,25.0,67.0,42.0,93.0,10.0,10.0,94.0,112.0,0,2020,7,2,3,-0.4999999999999997,-0.8660254037844388
0.0,0.0,267.0,133.0,122.0,10125.0,9898.0,150.0,29.0,66.0,42.0,87.0,170.0,200.0,67.0,94.0,0,2020,7,3,4,-0.4999999999999997,-0.8660254037844388
0.0,0.0,289.0,144.0,94.0,10115.0,9885.0,150.0,31.0,50.0,20.0,87.0,10.0,350.0,72.0,94.0,0,2020,7,4,5,-0.4999999999999997,-0.8660254037844388
0.0,0.0,206.0,128.0,128.0,10142.0,9909.0,144.0,25.0,80.0,58.0,93.0,170.0,170.0,58.0,76.0,1,2020,7,5,6,-0.4999999999999997,-0.8660254037844388
0.0,0.0,239.0,133.0,117.0,10190.0,9953.0,139.0,21.0,69.0,46.0,90.0,10.0,30.0,58.0,67.0,0,2020,7,6,0,-0.4999999999999997,-0.8660254037844388
0.0,0.0,272.0,117.0,128.0,10186.0,9963.0,156.0,36.0,64.0,42.0,93.0,180.0,150.0,76.0,103.0,0,2020,7,7,1,-0.4999999999999997,-0.8660254037844388
0.0,0.0,217.0,150.0,156.0,10135.0,9909.0,167.0,33.0,86.0,68.0,93.0,170.0,180.0,72.0,103.0,1,2020,7,8,2,-0.4999999999999997,-0.8660254037844388
0.0,0.0,272.0,189.0,194.0,10146.0,9915.0,200.0,19.0,85.0,69.0,93.0,240.0,250.0,72.0,98.0,1,2020,7,9,3,-0.4999999999999997,-0.8660254037844388
0.0,0.0,322.0,178.0,194.0,10163.0,9932.0,211.0,28.0,72.0,48.0,93.0,170.0,160.0,76.0,103.0,0,2020,7,10,4,-0.4999999999999997,-0.8660254037844388
0.0,0.0,256.0,206.0,200.0,10091.0,9878.0,211.0,50.0,82.0,74.0,91.0,160.0,150.0,112.0,148.0,1,2020,7,11,5,-0.4999999999999997,-0.8660254037844388
0.0,0.0,278.0,206.0,194.0,9997.0,9773.0,206.0,43.0,80.0,62.0,90.0,170.0,170.0,94.0,121.0,1,2020,7,12,6,-0.4999999999999997,-0.8660254037844388
0.0,0.0,272.0,167.0,161.0,10068.0,9831.0,178.0,33.0,70.0,52.0,91.0,10.0,360.0,58.0,72.0,0,2020,7,13,0,-0.4999999999999997,-0.8660254037844388
0.0,0.0,194.0,139.0,117.0,10183.0,9939.0,139.0,35.0,75.0,61.0,87.0,20.0,30.0,72.0,98.0,0,2020,7,14,1,-0.4999999999999997,-0.8660254037844388
0.0,0.0,244.0,100.0,78.0,10254.0,10014.0,122.0,35.0,54.0,32.0,86.0,60.0,50.0,81.0,103.0,0,2020,7,15,2,-0.4999999999999997,-0.8660254037844388
0.0,0.0,222.0,72.0,78.0,10271.0,10041.0,117.0,23.0,59.0,40.0,86.0,190.0,170.0,54.0,76.0,0,2020,7,16,3,-0.4999999999999997,-0.8660254037844388
0.0,0.0,172.0,122.0,117.0,10186.0,9963.0,133.0,41.0,84.0,67.0,93.0,160.0,170.0,81.0,116.0,1,2020,7,17,4,-0.4999999999999997,-0.8660254037844388
0.0,0.0,289.0,150.0,167.0,10132.0,9905.0,183.0,17.0,73.0,48.0,93.0,210.0,210.0,40.0,49.0,0,2020,7,18,5,-0.4999999999999997,-0.8660254037844388
0.0,0.0,278.0,178.0,189.0,10091.0,9871.0,200.0,24.0,80.0,62.0,93.0,170.0,170.0,63.0,81.0,1,2020,7,19,6,-0.4999999999999997,-0.8660254037844388
0.0,0.0,306.0,189.0,172.0,10044.0,9814.0,200.0,41.0,66.0,37.0,90.0,230.0,240.0,94.0,130.0,1,2020,7,20,0,-0.4999999999999997,-0.8660254037844388
0.0,0.0,267.0,122.0,100.0,10132.0,9892.0,144.0,33.0,53.0,36.0,80.0,340.0,310.0,67.0,94.0,0,2020,7,21,1,-0.4999999999999997,-0.8660254037844388
0.0,0.0,272.0,106.0,106.0,10173.0,9942.0,144.0,13.0,58.0,33.0,86.0,260.0,160.0,45.0,76.0,0,2020,7,22,2,-0.4999999999999997,-0.8660254037844388
0.0,0.0,256.0,167.0,156.0,10149.0,9922.0,172.0,10.0,73.0,58.0,87.0,160.0,150.0,36.0,45.0,1,2020,7,23,3,-0.4999999999999997,-0.8660254037844388
0.0,0.0,300.0,161.0,122.0,10159.0,9932.0,167.0,23.0,53.0,25.0,84.0,310.0,320.0,58.0,94.0,0,2020,7,24,4,-0.4999999999999997,-0.8660254037844388
0.0,0.0,311.0,144.0,128.0,10132.0,9909.0,172.0,22.0,55.0,35.0,84.0,230.0,240.0,63.0,94.0,0,2020,7,25,5,-0.4999999999999997,-0.8660254037844388
0.0,0.0,256.0,178.0,178.0,10061.0,9841.0,194.0,24.0,81.0,64.0,91.0,250.0,250.0,63.0,81.0,1,2020,7,26,6,-0.4999999999999997,-0.8660254037844388
0.0,0.0,294.0,206.0,194.0,10034.0,9810.0,211.0,22.0,75.0,55.0,90.0,230.0,210.0,58.0,81.0,1,2020,7,27,0,-0.4999999999999997,-0.8660254037844388
0.0,0.0,289.0,189.0,206.0,10037.0,9804.0,217.0,18.0,78.0,60.0,94.0,310.0,310.0,63.0,85.0,1,2020,7,28,1,-0.4999999999999997,-0.8660254037844388
0.0,0.0,278.0,178.0,178.0,10091.0,9868.0,194.0,13.0,73.0,54.0,93.0,10.0,250.0,58.0,76.0,1,2020,7,29,2,-0.4999999999999997,-0.8660254037844388
0.0,0.0,278.0,183.0,167.0,10085.0,9854.0,183.0,14.0,74.0,42.0,93.0,10.0,290.0,40.0,58.0,1,2020,7,30,3,-0.4999999999999997,-0.8660254037844388
0.0,0.0,250.0,161.0,144.0,10095.0,9865.0,167.0,26.0,75.0,54.0,90.0,10.0,10.0,94.0,107.0,1,2020,7,31,4,-0.4999999999999997,-0.8660254037844388
0.0,0.0,272.0,133.0,144.0,10132.0,9898.0,161.0,15.0,74.0,47.0,90.0,10.0,30.0,45.0,63.0,0,2020,8,1,5,-0.8660254037844385,-0.5000000000000004
0.0,0.0,311.0,133.0,156.0,10135.0,9912.0,183.0,24.0,63.0,39.0,93.0,180.0,180.0,72.0,112.0,0,2020,8,2,6,-0.8660254037844385,-0.5000000000000004
0.0,0.0,289.0,189.0,178.0,10091.0,9861.0,194.0,41.0,73.0,51.0,87.0,240.0,230.0,107.0,157.0,1,2020,8,3,0,-0.8660254037844385,-0.5000000000000004
0.0,0.0,261.0,150.0,156.0,10173.0,9942.0,178.0,20.0,69.0,48.0,87.0,100.0,110.0,63.0,85.0,1,2020,8,4,1,-0.8660254037844385,-0.5000000000000004
0.0,0.0,294.0,183.0,161.0,10102.0,9875.0,183.0,52.0,65.0,44.0,87.0,150.0,150.0,116.0,152.0,1,2020,8,5,2,-0.8660254037844385,-0.5000000000000004
0.0,0.0,233.0,150.0,106.0,10142.0,9909.0,144.0,43.0,59.0,46.0,75.0,250.0,250.0,94.0,148.0,0,2020,8,6,3,-0.8660254037844385,-0.5000000000000004
0.0,0.0,294.0,128.0,111.0,10196.0,9963.0,156.0,21.0,56.0,28.0,87.0,250.0,310.0,63.0,89.0,0,2020,8,7,4,-0.8660254037844385,-0.5000000000000004
0.0,0.0,306.0,122.0,133.0,10186.0,9959.0,167.0,17.0,60.0,32.0,87.0,170.0,190.0,58.0,76.0,0,2020,8,8,5,-0.8660254037844385,-0.5000000000000004
0.0,0.0,322.0,150.0,133.0,10149.0,9922.0,172.0,29.0,56.0,28.0,86.0,240.0,240.0,72.0,107.0,0,2020,8,9,6,-0.8660254037844385,-0.5000000000000004
0.0,0.0,311.0,156.0,161.0,10152.0,9909.0,189.0,17.0,66.0,37.0,90.0,220.0,170.0,54.0,76.0,0,2020,8,10,0,-0.8660254037844385,-0.5000000000000004
0.0,0.0,333.0,178.0,178.0,10108.0,9881.0,206.0,24.0,65.0,41.0,90.0,250.0,280.0,76.0,116.0,1,2020,8,11,1,-0.8660254037844385,-0.5000000000000004
0.0,0.0,317.0,167.0,150.0,10132.0,9898.0,189.0,20.0,57.0,32.0,84.0,330.0,330.0,67.0,89.0,0,2020,8,12,2,-0.8660254037844385,-0.5000000000000004
0.0,0.0,294.0,139.0,122.0,10179.0,9946.0,161.0,27.0,55.0,34.0,87.0,360.0,360.0,67.0,89.0,0,2020,8,13,3,-0.8660254037844385,-0.5000000000000004
0.0,0.0,300.0,133.0,122.0,10203.0,9973.0,156.0,23.0,61.0,30.0,84.0,70.0,40.0,76.0,116.0,0,2020,8,14,4,-0.8660254037844385,-0.5000000000000004
0.0,0.0,256.0,128.0,94.0,10220.0,9986.0,139.0,23.0,58.0,31.0,87.0,10.0,30.0,63.0,85.0,0,2020,8,15,5,-0.8660254037844385,-0.5000000000000004
0.0,0.0,261.0,106.0,100.0,10190.0,9966.0,139.0,16.0,62.0,35.0,89.0,160.0,160.0,58.0,72.0,0,2020,8,16,6,-0.8660254037844385,-0.5000000000000004
0.0,0.0,261.0,122.0,122.0,10125.0,9892.0,156.0,15.0,64.0,43.0,87.0,200.0,180.0,54.0,72.0,0,2020,8,17,0,-0.8660254037844385,-0.5000000000000004
0.0,0.0,211.0,139.0,139.0,10071.0,9844.0,156.0,19.0,83.0,66.0,90.0,150.0,150.0,58.0,67.0,1,2020,8,18,1,-0.8660254037844385,-0.5000000000000004
0.0,0.0,233.0,122.0,100.0,10091.0,9858.0,133.0,32.0,63.0,42.0,90.0,240.0,240.0,76.0,103.0,0,2020,8,19,2,-0.8660254037844385,-0.5000000000000004
0.0,0.0,233.0,117.0,72.0,10122.0,9892.0,117.0,34.0,56.0,31.0,86.0,310.0,300.0,89.0,125.0,0,2020,8,20,3,-0.8660254037844385,-0.5000000000000004
0.0,0.0,217.0,106.0,106.0,10105.0,9871.0,128.0,11.0,77.0,57.0,92.0,250.0,260.0,45.0,58.0,1,2020,8,21,4,-0.8660254037844385,-0.5000000000000004
0.0,0.0,256.0,78.0,72.0,10132.0,9898.0,117.0,14.0,56.0,27.0,93.0,340.0,290.0,63.0,81.0,0,2020,8,22,5,-0.8660254037844385,-0.5000000000000004
0.0,0.0,267.0,94.0,111.0,10146.0,9915.0,139.0,21.0,65.0,45.0,89.0,250.0,230.0,72.0,98.0,0,2020,8,23,6,-0.8660254037844385,-0.5000000000000004
0.0,0.0,272.0,94.0,117.0,10139.0,9915.0,150.0,12.0,64.0,38.0,89.0,240.0,190.0,58.0,81.0,0,2020,8,24,0,-0.8660254037844385,-0.5000000000000004
0.0,0.0,267.0,128.0,156.0,10020.0,9800.0,167.0,34.0,81.0,64.0,90.0,330.0,330.0,103.0,157.0,1,2020,8,25,1,-0.8660254037844385,-0.5000000000000004
0.0,0.0,178.0,106.0,28.0,10030.0,9804.0,83.0,50.0,52.0,34.0,77.0,310.0,310.0,107.0,179.0,0,2020,8,26,2,-0.8660254037844385,-0.5000000000000004
0.0,0.0,189.0,83.0,44.0,10010.0,9776.0,89.0,38.0,54.0,43.0,66.0,310.0,320.0,81.0,134.0,0,2020,8,27,3,-0.8660254037844385,-0.5000000000000004
0.0,0.0,217.0,83.0,50.0,10054.0,9821.0,94.0,31.0,53.0,34.0,77.0,340.0,310.0,81.0,116.0,0,2020,8,28,4,-0.8660254037844385,-0.5000000000000004
0.0,0.0,161.0,56.0,78.0,10047.0,9831.0,94.0,20.0,80.0,53.0,90.0,90.0,100.0,63.0,94.0,1,2020,8,29,5,-0.8660254037844385,-0.5000000000000004
0.0,0.0,178.0,94.0,94.0,9976.0,9732.0,111.0,43.0,82.0,67.0,93.0,320.0,300.0,107.0,174.0,1,2020,8,30,6,-0.8660254037844385,-0.5000000000000004
0.0,0.0,200.0,72.0,61.0,10169.0,9925.0,94.0,20.0,64.0,40.0,90.0,310.0,300.0,67.0,94.0,0,2020,8,31,0,-0.8660254037844385,-0.5000000000000004
0.0,0.0,239.0,61.0,94.0,10217.0,9986.0,122.0,29.0,69.0,50.0,90.0,150.0,140.0,76.0,103.0,0,2020,9,1,1,-1.0,-1.8369701987210297e-16
0.0,0.0,228.0,117.0,100.0,10129.0,9915.0,133.0,61.0,63.0,44.0,84.0,180.0,170.0,112.0,157.0,0,2020,9,2,2,-1.0,-1.8369701987210297e-16
0.0,0.0,267.0,144.0,128.0,10064.0,9837.0,156.0,25.0,64.0,37.0,87.0,190.0,200.0,67.0,103.0,1,2020,9,3,3,-1.0,-1.8369701987210297e-16
0.0,0.0,250.0,117.0,89.0,10068.0,9831.0,133.0,41.0,57.0,33.0,87.0,240.0,250.0,98.0,148.0,0,2020,9,4,4,-1.0,-1.8369701987210297e-16
0.0,0.0,217.0,83.0,61.0,10156.0,9919.0,106.0,31.0,60.0,32.0,83.0,250.0,240.0,89.0,121.0,0,2020,9,5,5,-1.0,-1.8369701987210297e-16
0.0,0.0,217.0,56.0,67.0,10207.0,9970.0,100.0,21.0,64.0,36.0,86.0,360.0,320.0,72.0,103.0,0,2020,9,6,6,-1.0,-1.8369701987210297e-16
0.0,0.0,244.0,61.0,83.0,10186.0,9959.0,122.0,55.0,60.0,41.0,89.0,180.0,180.0,116.0,165.0,0,2020,9,7,0,-1.0,-1.8369701987210297e-16
0.0,0.0,261.0,139.0,100.0,10200.0,9959.0,139.0,37.0,58.0,25.0,84.0,250.0,190.0,89.0,121.0,0,2020,9,8,1,-1.0,-1.8369701987210297e-16
0.0,0.0,161.0,117.0,83.0,10278.0,10041.0,111.0,29.0,70.0,58.0,83.0,20.0,360.0,54.0,63.0,0,2020,9,9,2,-1.0,-1.8369701987210297e-16
0.0,0.0,178.0,78.0,100.0,10234.0,10003.0,111.0,26.0,87.0,83.0,93.0,360.0,330.0,63.0,85.0,1,2020,9,10,3,-1.0,-1.8369701987210297e-16
0.0,0.0,178.0,61.0,44.0,10244.0,10003.0,78.0,26.0,64.0,40.0,86.0,360.0,350.0,63.0,85.0,0,2020,9,11,4,-1.0,-1.8369701987210297e-16
0.0,0.0,222.0,28.0,50.0,10254.0,10020.0,89.0,14.0,60.0,34.0,89.0,250.0,310.0,54.0,72.0,0,2020,9,12,5,-1.0,-1.8369701987210297e-16
0.0,0.0,206.0,100.0,67.0,10159.0,9942.0,111.0,50.0,57.0,35.0,77.0,180.0,210.0,103.0,161.0,1,2020,9,13,6,-1.0,-1.8369701987210297e-16
0.0,0.0,172.0,67.0,33.0,10146.0,9902.0,89.0,46.0,50.0,35.0,63.0,300.0,310.0,81.0,134.0,1,2020,9,14,0,-1.0,-1.8369701987210297e-16
0.0,0.0,161.0,22.0,11.0,10234.0,9997.0,56.0,17.0,57.0,32.0,83.0,330.0,340.0,58.0,76.0,0,2020,9,15,1,-1.0,-1.8369701987210297e-16
0.0,0.0,200.0,78.0,61.0,10135.0,9915.0,100.0,41.0,59.0,42.0,73.0,180.0,180.0,94.0,125.0,0,2020,9,16,2,-1.0,-1.8369701987210297e-16
0.0,0.0,183.0,17.0,28.0,10152.0,9909.0,78.0,35.0,53.0,38.0,67.0,360.0,10.0,81.0,112.0,0,2020,9,17,3,-1.0,-1.8369701987210297e-16
0.0,0.0,150.0,-10.0,-33.0,10196.0,9963.0,28.0,28.0,51.0,25.0,79.0,360.0,340.0,72.0,89.0,0,2020,9,18,4,-1.0,-1.8369701987210297e-16
0.0,0.0,144.0,22.0,-11.0,10247.0,10003.0,39.0,31.0,55.0,33.0,76.0,350.0,10.0,63.0,89.0,0,2020,9,19,5,-1.0,-1.8369701987210297e-16
0.0,0.0,144.0,-10.0,-44.0,10335.0,10091.0,22.0,25.0,50.0,24.0,85.0,340.0,350.0,76.0,107.0,0,2020,9,20,6,-1.0,-1.8369701987210297e-16
0.0,0.0,178.0,-27.0,-33.0,10342.0,10108.0,28.0,7.0,52.0,22.0,82.0,220.0,250.0,36.0,49.0,0,2020,9,21,0,-1.0,-1.8369701987210297e-16
0.0,0.0,172.0,-10.0,11.0,10173.0,9959.0,56.0,33.0,58.0,43.0,82.0,10.0,10.0,72.0,98.0,0,2020,9,22,1,-1.0,-1.8369701987210297e-16
0.0,0.0,228.0,83.0,67.0,10010.0,9783.0,106.0,45.0,59.0,36.0,77.0,330.0,330.0,107.0,152.0,1,2020,9,23,2,-1.0,-1.8369701987210297e-16
0.0,0.0,217.0,50.0,44.0,10095.0,9854.0,94.0,36.0,54.0,30.0,74.0,300.0,310.0,76.0,125.0,0,2020,9,24,3,-1.0,-1.8369701987210297e-16
0.0,0.0,200.0,-5.0,-22.0,10190.0,9953.0,44.0,19.0,50.0,17.0,88.0,240.0,250.0,58.0,85.0,0,2020,9,25,4,-1.0,-1.8369701987210297e-16
0.0,0.0,272.0,28.0,72.0,10166.0,9939.0,111.0,27.0,57.0,39.0,79.0,190.0,170.0,67.0,94.0,0,2020,9,26,5,-1.0,-1.8369701987210297e-16
0.0,0.0,256.0,128.0,133.0,10129.0,9898.0,156.0,43.0,70.0,52.0,84.0,200.0,200.0,89.0,121.0,0,2020,9,27,6,-1.0,-1.8369701987210297e-16
0.0,0.0,256.0,161.0,172.0,10135.0,9905.0,183.0,39.0,84.0,64.0,90.0,170.0,170.0,81.0,112.0,1,2020,9,28,0,-1.0,-1.8369701987210297e-16
0.0,0.0,283.0,189.0,161.0,10105.0,9881.0,183.0,54.0,71.0,40.0,90.0,180.0,170.0,107.0,148.0,0,2020,9,29,1,-1.0,-1.8369701987210297e-16
0.0,0.0,239.0,106.0,128.0,9997.0,9776.0,150.0,68.0,75.0,58.0,90.0,170.0,160.0,161.0,228.0,1,2020,9,30,2,-1.0,-1.8369701987210297e-16
0.0,0.0,206.0,78.0,67.0,10088.0,9854.0,106.0,28.0,65.0,40.0,83.0,250.0,220.0,81.0,116.0,0,2020,10,1,3,-0.8660254037844386,0.5000000000000001
0.0,0.0,122.0,78.0,83.0,10139.0,9909.0,89.0,16.0,88.0,83.0,93.0,360.0,350.0,45.0,58.0,1,2020,10,2,4,-0.8660254037844386,0.5000000000000001
0.0,0.0,128.0,56.0,50.0,10196.0,9953.0,72.0,22.0,75.0,64.0,90.0,330.0,330.0,63.0,81.0,1,2020,10,3,5,-0.8660254037844386,0.5000000000000001
0.0,0.0,106.0,22.0,-6.0,10257.0,10020.0,33.0,8.0,62.0,41.0,83.0,150.0,150.0,31.0,45.0,0,2020,10,4,6,-0.8660254037844386,0.5000000000000001
0.0,0.0,172.0,0.0,28.0,10207.0,9976.0,61.0,17.0,65.0,44.0,89.0,200.0,220.0,45.0,63.0,0,2020,10,5,0,-0.8660254037844386,0.5000000000000001
0.0,0.0,167.0,61.0,72.0,10146.0,9925.0,94.0,47.0,72.0,63.0,85.0,180.0,200.0,98.0,130.0,0,2020,10,6,1,-0.8660254037844386,0.5000000000000001
0.0,0.0,161.0,111.0,100.0,9970.0,9766.0,111.0,30.0,84.0,67.0,90.0,170.0,190.0,63.0,81.0,1,2020,10,7,2,-0.8660254037844386,0.5000000000000001
0.0,0.0,111.0,22.0,-6.0,10000.0,9746.0,39.0,76.0,58.0,39.0,86.0,310.0,310.0,134.0,188.0,1,2020,10,8,3,-0.8660254037844386,0.5000000000000001
0.0,0.0,106.0,11.0,-44.0,10125.0,9885.0,17.0,40.0,49.0,29.0,76.0,300.0,310.0,103.0,148.0,1,2020,10,9,4,-0.8660254037844386,0.5000000000000001
0.0,0.0,211.0,56.0,67.0,10034.0,9797.0,94.0,41.0,68.0,44.0,90.0,330.0,310.0,103.0,157.0,1,2020,10,10,5,-0.8660254037844386,0.5000000000000001
0.0,0.0,89.0,-16.0,-28.0,10213.0,9963.0,17.0,43.0,62.0,42.0,79.0,330.0,320.0,98.0,143.0,0,2020,10,11,6,-0.8660254037844386,0.5000000000000001
0.0,0.0,111.0,-32.0,-39.0,10288.0,10047.0,11.0,10.0,60.0,33.0,85.0,30.0,30.0,31.0,40.0,0,2020,10,12,0,-0.8660254037844386,0.5000000000000001
